CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Avg,Segment
16902,116,1,1706.88,2,2,4,224,2.6666666666666665,Hibernating
16903,29,1,363.2,4,2,2,422,2.6666666666666665,New Customers
16904,4,16,3653.75,5,5,5,555,5,Champions
16905,5,7,3037.6,5,5,5,555,5,Champions
16906,81,4,559.59,2,4,3,243,3,At Risk
16907,29,5,928.76,4,4,3,443,3.6666666666666665,Potential Loyalists
16909,72,1,379.14,2,2,2,222,2,Hibernating
16910,4,8,1508.96,5,5,4,554,4.666666666666667,Champions
16912,28,11,2555.58,4,5,5,455,4.666666666666667,Champions
16913,290,1,113.44,1,2,1,121,1.3333333333333333,Hibernating
16914,36,1,183.76,3,2,1,321,2,Need Attention
16915,9,6,621.6800000000001,5,5,3,553,4.333333333333333,Potential Loyalists
16916,23,2,562.41,4,3,3,433,3.3333333333333335,Potential Loyalists
16917,276,1,391.52,1,2,2,122,1.6666666666666667,Hibernating
16918,49,6,1068.82,3,5,4,354,4,Loyal Customers
16919,156,11,2592.25,2,5,5,255,4,Loyal Customers
16921,61,1,154.18,3,2,1,321,2,Need Attention
16923,12,19,7069.08,5,5,5,555,5,Champions
16924,21,3,829.89,4,4,3,443,3.6666666666666665,Potential Loyalists
16926,371,1,230.25,1,2,1,121,1.3333333333333333,Hibernating
16927,115,3,543.05,2,4,3,243,3,At Risk
16928,80,17,2814.7,2,5,5,255,4,Loyal Customers
16929,3,7,1295.39,5,5,4,554,4.666666666666667,Champions
16930,26,3,378.89,4,4,2,442,3.3333333333333335,Potential Loyalists
16931,5,21,4554.87,5,5,5,555,5,Champions
16932,53,1,150.23000000000002,3,2,1,321,2,Need Attention
16933,1,2,563.23,5,3,3,533,3.6666666666666665,Potential Loyalists
16934,54,2,931.03,3,3,3,333,3,Promising
16936,25,1,261.9,4,2,2,422,2.6666666666666665,New Customers
16938,8,4,2711.6800000000003,5,4,5,545,4.666666666666667,Champions
16940,52,3,3049.88,3,4,5,345,4,Loyal Customers
16942,12,9,1904.99,5,5,4,554,4.666666666666667,Champions
16943,211,3,816.73,1,4,3,143,2.6666666666666665,At Risk
16945,21,19,4345.5,4,5,5,455,4.666666666666667,Champions
16947,235,1,406.48,1,2,2,122,1.6666666666666667,Hibernating
16948,138,3,435.02,2,4,2,242,2.6666666666666665,Need Attention
16949,3,6,1286.27,5,5,4,554,4.666666666666667,Champions
16950,56,3,1178.56,3,4,4,344,3.6666666666666665,Loyal Customers
16951,134,3,1277.75,2,4,4,244,3.3333333333333335,Loyal Customers
16952,109,2,167.61,2,3,1,231,2,Need Attention
16953,30,1,20.8,4,2,1,421,2.3333333333333335,New Customers
16954,0,9,2085.08,5,5,5,555,5,Champions
16955,184,4,518.67,1,4,3,143,2.6666666666666665,At Risk
16956,17,1,308.74,4,2,2,422,2.6666666666666665,New Customers
16957,239,2,416.64,1,3,2,132,2,Need Attention
16959,87,1,117.35000000000001,2,2,1,221,1.6666666666666667,Hibernating
16960,38,3,507.05,3,4,3,343,3.3333333333333335,Promising
16961,116,1,234.17,2,2,1,221,1.6666666666666667,Hibernating
16963,187,1,110.55000000000001,1,2,1,121,1.3333333333333333,Hibernating
16965,226,1,201.19,1,2,1,121,1.3333333333333333,Hibernating
16966,8,7,2154.97,5,5,5,555,5,Champions
16967,189,1,319.02,1,2,2,122,1.6666666666666667,Hibernating
16968,4,2,439.43,5,3,2,532,3.3333333333333335,Potential Loyalists
16969,39,3,650.41,3,4,3,343,3.3333333333333335,Promising
16971,38,1,357.21,3,2,2,322,2.3333333333333335,Need Attention
16976,267,1,251.51999999999998,1,2,2,122,1.6666666666666667,Hibernating
16978,77,1,344.33,2,2,2,222,2,Hibernating
16979,3,6,1852,5,5,4,554,4.666666666666667,Champions
16980,255,2,1028.46,1,3,4,134,2.6666666666666665,At Risk
16982,60,1,384.06,3,2,2,322,2.3333333333333335,Need Attention
16983,12,7,1905.87,5,5,4,554,4.666666666666667,Champions
16984,88,2,4459.52,2,3,5,235,3.3333333333333335,At Risk
16985,17,10,5464.12,4,5,5,455,4.666666666666667,Champions
16986,29,2,1873.2,4,3,4,434,3.6666666666666665,Potential Loyalists
16987,3,7,1616.8,5,5,4,554,4.666666666666667,Champions
16988,5,1,126.12,5,2,1,521,2.6666666666666665,New Customers
16989,7,6,1133.25,5,5,4,554,4.666666666666667,Champions
16990,218,1,179,1,2,1,121,1.3333333333333333,Hibernating
16992,10,5,1614.31,5,4,4,544,4.333333333333333,Champions
16996,30,6,1456.96,4,5,4,454,4.333333333333333,Champions
16997,288,3,702,1,4,3,143,2.6666666666666665,At Risk
16998,149,4,295,2,4,2,242,2.6666666666666665,Need Attention
16999,23,2,484.82,4,3,2,432,3,Potential Loyalists
17001,0,11,3989.57,5,5,5,555,5,Champions
17002,85,3,1493.73,2,4,4,244,3.3333333333333335,Loyal Customers
17004,46,2,1312.1399999999999,3,3,4,334,3.3333333333333335,Promising
17006,4,4,781.78,5,4,3,543,4,Potential Loyalists
17007,50,6,889.9300000000001,3,5,3,353,3.6666666666666665,Promising
17010,18,1,195.36,4,2,1,421,2.3333333333333335,New Customers
17011,30,1,270.9,4,2,2,422,2.6666666666666665,New Customers
17014,8,3,583.4300000000001,5,4,3,543,4,Potential Loyalists
17015,28,3,1838.6100000000001,4,4,4,444,4,Champions
17017,2,20,8694.26,5,5,5,555,5,Champions
17018,40,2,920.1,3,3,3,333,3,Promising
17019,11,4,1258.08,5,4,4,544,4.333333333333333,Champions
17022,31,1,71,4,2,1,421,2.3333333333333335,New Customers
17024,45,3,95.85,3,4,1,341,2.6666666666666665,Need Attention
17025,60,3,357.77,3,4,2,342,3,Need Attention
17026,185,2,154.82999999999998,1,3,1,131,1.6666666666666667,Need Attention
17027,78,6,877.5600000000001,2,5,3,253,3.3333333333333335,At Risk
17029,110,2,716,2,3,3,233,2.6666666666666665,At Risk
17030,63,1,146.87,3,2,1,321,2,Need Attention
17031,11,2,380.35,5,3,2,532,3.3333333333333335,Potential Loyalists
17033,86,3,1030.14,2,4,4,244,3.3333333333333335,Loyal Customers
17034,16,3,745.52,4,4,3,443,3.6666666666666665,Potential Loyalists
17035,245,2,433.53000000000003,1,3,2,132,2,Need Attention
17037,87,1,1267.32,2,2,4,224,2.6666666666666665,Hibernating
17038,30,1,112.4,4,2,1,421,2.3333333333333335,New Customers
17040,137,1,449.73,2,2,2,222,2,Hibernating
17041,26,3,1071.49,4,4,4,444,4,Champions
17042,2,5,1036.58,5,4,4,544,4.333333333333333,Champions
17043,32,4,1735.18,4,4,4,444,4,Champions
17044,25,1,948.48,4,2,4,424,3.3333333333333335,New Customers
17045,113,3,339.44,2,4,2,242,2.6666666666666665,Need Attention
17046,157,1,642.02,2,2,3,223,2.3333333333333335,Hibernating
17047,85,3,1100.9,2,4,4,244,3.3333333333333335,Loyal Customers
17048,117,3,925.35,2,4,3,243,3,At Risk
17049,2,9,5655.03,5,5,5,555,5,Champions
17050,96,6,3185.64,2,5,5,255,4,Loyal Customers
17051,194,1,240.89000000000001,1,2,1,121,1.3333333333333333,Hibernating
17052,28,1,399.09,4,2,2,422,2.6666666666666665,New Customers
17053,130,1,498.48,2,2,3,223,2.3333333333333335,Hibernating
17054,28,5,1356.33,4,4,4,444,4,Champions
17058,81,3,1179.89,2,4,4,244,3.3333333333333335,Loyal Customers
17059,29,5,3080.39,4,4,5,445,4.333333333333333,Champions
17060,266,1,234.24,1,2,1,121,1.3333333333333333,Hibernating
17061,73,11,5232.2300000000005,2,5,5,255,4,Loyal Customers
17062,313,4,533.33,1,4,3,143,2.6666666666666665,At Risk
17063,21,7,1461.14,4,5,4,454,4.333333333333333,Champions
17064,58,3,855.45,3,4,3,343,3.3333333333333335,Promising
17068,12,21,4552.14,5,5,5,555,5,Champions
17069,28,9,2709.7000000000003,4,5,5,455,4.666666666666667,Champions
17070,114,1,304.24,2,2,2,222,2,Hibernating
17071,28,9,2429.03,4,5,5,455,4.666666666666667,Champions
17073,17,4,1446.09,4,4,4,444,4,Champions
17075,17,4,834.12,4,4,3,443,3.6666666666666665,Potential Loyalists
17076,36,3,841.0799999999999,3,4,3,343,3.3333333333333335,Promising
17078,36,2,378.2,3,3,2,332,2.6666666666666665,Need Attention
17079,78,1,118.80000000000001,2,2,1,221,1.6666666666666667,Hibernating
17080,22,2,287.62,4,3,2,432,3,Potential Loyalists
17081,25,2,288.91,4,3,2,432,3,Potential Loyalists
17082,33,2,2003.85,3,3,4,334,3.3333333333333335,Promising
17083,109,3,1405.78,2,4,4,244,3.3333333333333335,Loyal Customers
17084,35,2,2747.9900000000002,3,3,5,335,3.6666666666666665,Promising
17085,123,5,1562.4,2,4,4,244,3.3333333333333335,Loyal Customers
17086,7,6,2050.08,5,5,4,554,4.666666666666667,Champions
17088,28,4,1991.01,4,4,4,444,4,Champions
17090,4,7,1974.65,5,5,4,554,4.666666666666667,Champions
17091,2,9,3827.76,5,5,5,555,5,Champions
17092,50,4,1774.03,3,4,4,344,3.6666666666666665,Loyal Customers
17094,322,1,302,1,2,2,122,1.6666666666666667,Hibernating
17095,22,3,1324.16,4,4,4,444,4,Champions
17096,15,4,1022.13,4,4,4,444,4,Champions
17097,2,8,954.42,5,5,4,554,4.666666666666667,Champions
17100,18,2,971.74,4,3,4,434,3.6666666666666665,Potential Loyalists
17101,10,4,1621.73,5,4,4,544,4.333333333333333,Champions
17102,261,1,25.5,1,2,1,121,1.3333333333333333,Hibernating
17105,159,2,665.78,2,3,3,233,2.6666666666666665,At Risk
17107,33,6,10797.48,3,5,5,355,4.333333333333333,Loyal Customers
17109,29,6,881.29,4,5,3,453,4,Potential Loyalists
17110,165,1,163.29999999999998,2,2,1,221,1.6666666666666667,Hibernating
17111,47,1,231.61,3,2,1,321,2,Need Attention
17114,5,8,801.12,5,5,3,553,4.333333333333333,Potential Loyalists
17115,8,3,837.5,5,4,3,543,4,Potential Loyalists
17117,288,1,116.19999999999999,1,2,1,121,1.3333333333333333,Hibernating
17118,317,1,157.02,1,2,1,121,1.3333333333333333,Hibernating
17119,3,2,606.91,5,3,3,533,3.6666666666666665,Potential Loyalists
17120,233,1,307.46,1,2,2,122,1.6666666666666667,Hibernating
17122,119,1,138.32,2,2,1,221,1.6666666666666667,Hibernating
17123,161,1,345.29999999999995,2,2,2,222,2,Hibernating
17124,185,1,294.24,1,2,2,122,1.6666666666666667,Hibernating
17125,50,1,230.5,3,2,1,321,2,Need Attention
17126,152,5,989.45,2,4,4,244,3.3333333333333335,Loyal Customers
17128,334,1,157.09,1,2,1,121,1.3333333333333333,Hibernating
17131,5,5,2463.17,5,4,5,545,4.666666666666667,Champions
17133,15,7,4892.240000000001,4,5,5,455,4.666666666666667,Champions
17134,106,2,413.2,2,3,2,232,2.3333333333333335,Need Attention
17135,16,7,1139.73,4,5,4,454,4.333333333333333,Champions
17138,275,1,380.5,1,2,2,122,1.6666666666666667,Hibernating
17139,15,12,10650.77,4,5,5,455,4.666666666666667,Champions
17140,247,1,454.12,1,2,2,122,1.6666666666666667,Hibernating
17142,239,1,579,1,2,3,123,2,Hibernating
17144,1,2,984.57,5,3,4,534,4,Potential Loyalists
17146,105,3,749.78,2,4,3,243,3,At Risk
17147,22,4,1714.59,4,4,4,444,4,Champions
17148,51,1,124.88,3,2,1,321,2,Need Attention
17152,194,3,1689.5,1,4,4,144,3,Loyal Customers
17153,24,1,213.78,4,2,1,421,2.3333333333333335,New Customers
17154,75,1,329.34,2,2,2,222,2,Hibernating
17155,17,2,251.70000000000002,4,3,2,432,3,Potential Loyalists
17157,7,2,319,5,3,2,532,3.3333333333333335,Potential Loyalists
17158,32,3,1266.97,4,4,4,444,4,Champions
17159,21,3,1538.88,4,4,4,444,4,Champions
17160,31,6,3518.03,4,5,5,455,4.666666666666667,Champions
17162,28,10,1715.46,4,5,4,454,4.333333333333333,Champions
17163,21,2,293.1,4,3,2,432,3,Potential Loyalists
17164,32,7,2467.35,4,5,5,455,4.666666666666667,Champions
17165,284,1,158.68,1,2,1,121,1.3333333333333333,Hibernating
17166,38,2,206.34,3,3,1,331,2.3333333333333335,Need Attention
17169,57,2,835.78,3,3,3,333,3,Promising
17171,289,1,224.91,1,2,1,121,1.3333333333333333,Hibernating
17172,78,1,317.76,2,2,2,222,2,Hibernating
17173,5,8,3766.6,5,5,5,555,5,Champions
17174,217,1,59.9,1,2,1,121,1.3333333333333333,Hibernating
17175,44,4,1443.69,3,4,4,344,3.6666666666666665,Loyal Customers
17176,201,1,306.13,1,2,2,122,1.6666666666666667,Hibernating
17179,178,3,711.79,2,4,3,243,3,At Risk
17180,56,4,783.97,3,4,3,343,3.3333333333333335,Promising
17181,57,2,239.92000000000002,3,3,1,331,2.3333333333333335,Need Attention
17183,7,6,3347.31,5,5,5,555,5,Champions
17186,46,2,144,3,3,1,331,2.3333333333333335,Need Attention
17187,226,1,203.95,1,2,1,121,1.3333333333333333,Hibernating
17188,11,7,2474.23,5,5,5,555,5,Champions
17189,106,2,383.75,2,3,2,232,2.3333333333333335,Need Attention
17190,58,2,444.74,3,3,2,332,2.6666666666666665,Need Attention
17191,28,7,2093.68,4,5,5,455,4.666666666666667,Champions
17193,35,7,1699.3000000000002,3,5,4,354,4,Loyal Customers
17194,273,2,262.62,1,3,2,132,2,Need Attention
17197,29,1,1013.01,4,2,4,424,3.3333333333333335,New Customers
17198,23,3,692.22,4,4,3,443,3.6666666666666665,Potential Loyalists
17201,53,1,289.78,3,2,2,322,2.3333333333333335,Need Attention
17203,35,6,3560.08,3,5,5,355,4.333333333333333,Loyal Customers
17204,175,4,1564.56,2,4,4,244,3.3333333333333335,Loyal Customers
17205,53,1,384.08,3,2,2,322,2.3333333333333335,Need Attention
17206,53,1,204.24,3,2,1,321,2,Need Attention
17211,26,8,2317.2200000000003,4,5,5,455,4.666666666666667,Champions
17212,253,1,226.85,1,2,1,121,1.3333333333333333,Hibernating
17213,40,7,2781.23,3,5,5,355,4.333333333333333,Loyal Customers
17214,60,6,1059.1200000000001,3,5,4,354,4,Loyal Customers
17217,234,1,113.5,1,2,1,121,1.3333333333333333,Hibernating
17218,4,10,1951.97,5,5,4,554,4.666666666666667,Champions
17219,31,1,114.23,4,2,1,421,2.3333333333333335,New Customers
17220,24,14,3187.55,4,5,5,455,4.666666666666667,Champions
17221,7,2,334.48,5,3,2,532,3.3333333333333335,Potential Loyalists
17222,65,1,328.65,3,2,2,322,2.3333333333333335,Need Attention
17223,310,2,416.89,1,3,2,132,2,Need Attention
17226,308,1,393.49,1,2,2,122,1.6666666666666667,Hibernating
17227,18,6,939.32,4,5,4,454,4.333333333333333,Champions
17228,15,8,1906.09,4,5,4,454,4.333333333333333,Champions
17229,96,2,318.76,2,3,2,232,2.3333333333333335,Need Attention
17230,264,8,3638.41,1,5,5,155,3.6666666666666665,Loyal Customers
17231,12,10,3124.72,5,5,5,555,5,Champions
17232,2,2,417.77,5,3,2,532,3.3333333333333335,Potential Loyalists
17233,35,1,190.88,3,2,1,321,2,Need Attention
17234,182,1,149.89000000000001,1,2,1,121,1.3333333333333333,Hibernating
17235,25,2,550.06,4,3,3,433,3.3333333333333335,Potential Loyalists
17236,12,6,916.13,5,5,3,553,4.333333333333333,Potential Loyalists
17237,11,2,314.69,5,3,2,532,3.3333333333333335,Potential Loyalists
17238,2,17,3719.1,5,5,5,555,5,Champions
17239,312,1,382.5,1,2,2,122,1.6666666666666667,Hibernating
17242,108,2,1135.04,2,3,4,234,3,At Risk
17243,1,26,8540.05,5,5,5,555,5,Champions
17244,53,1,954.9,3,2,4,324,3,Promising
17245,204,1,171.45,1,2,1,121,1.3333333333333333,Hibernating
17247,15,1,280.09000000000003,4,2,2,422,2.6666666666666665,New Customers
17248,120,1,318.65,2,2,2,222,2,Hibernating
17250,3,2,381.97,5,3,2,532,3.3333333333333335,Potential Loyalists
17251,362,1,269.83,1,2,2,122,1.6666666666666667,Hibernating
17252,116,2,348.91,2,3,2,232,2.3333333333333335,Need Attention
17253,18,1,178.26,4,2,1,421,2.3333333333333335,New Customers
17254,4,2,271.19,5,3,2,532,3.3333333333333335,Potential Loyalists
17255,40,2,291.48,3,3,2,332,2.6666666666666665,Need Attention
17256,107,2,240,2,3,1,231,2,Need Attention
17259,148,2,581.23,2,3,3,233,2.6666666666666665,At Risk
17262,52,5,1253.3600000000001,3,4,4,344,3.6666666666666665,Loyal Customers
17263,208,1,63.440000000000005,1,2,1,121,1.3333333333333333,Hibernating
17265,138,2,550.01,2,3,3,233,2.6666666666666665,At Risk
17266,2,3,296.58,5,4,2,542,3.6666666666666665,Potential Loyalists
17267,127,2,317.2,2,3,2,232,2.3333333333333335,Need Attention
17268,107,4,763.64,2,4,3,243,3,At Risk
17272,42,4,2148.63,3,4,5,345,4,Loyal Customers
17274,35,1,107.82,3,2,1,321,2,Need Attention
17277,227,2,1065.3500000000001,1,3,4,134,2.6666666666666665,At Risk
17278,241,1,246.04,1,2,1,121,1.3333333333333333,Hibernating
17279,57,1,187.82999999999998,3,2,1,321,2,Need Attention
17282,130,3,1685.46,2,4,4,244,3.3333333333333335,Loyal Customers
17284,60,6,1647.48,3,5,4,354,4,Loyal Customers
17286,21,1,151.37,4,2,1,421,2.3333333333333335,New Customers
17287,26,7,1049.06,4,5,4,454,4.333333333333333,Champions
17288,9,7,1417.63,5,5,4,554,4.666666666666667,Champions
17289,31,3,931.02,4,4,3,443,3.6666666666666665,Potential Loyalists
17290,3,2,513.01,5,3,3,533,3.6666666666666665,Potential Loyalists
17291,308,1,550.8000000000001,1,2,3,123,2,Hibernating
17293,8,9,1854.06,5,5,4,554,4.666666666666667,Champions
17295,28,3,547,4,4,3,443,3.6666666666666665,Potential Loyalists
17297,17,1,128.18,4,2,1,421,2.3333333333333335,New Customers
17298,101,2,498.42,2,3,3,233,2.6666666666666665,At Risk
17299,11,4,656.61,5,4,3,543,4,Potential Loyalists
17301,21,1,163.24,4,2,1,421,2.3333333333333335,New Customers
17302,14,5,1135.63,4,4,4,444,4,Champions
17303,361,1,250.04,1,2,2,122,1.6666666666666667,Hibernating
17306,10,19,8631.31,5,5,5,555,5,Champions
17309,95,1,82.75,2,2,1,221,1.6666666666666667,Hibernating
17311,78,2,1384.85,2,3,4,234,3,At Risk
17312,138,3,644.3,2,4,3,243,3,At Risk
17313,31,1,2328.84,4,2,5,425,3.6666666666666665,New Customers
17314,24,8,2527.92,4,5,5,455,4.666666666666667,Champions
17315,1,38,6281.23,5,5,5,555,5,Champions
17317,46,3,2600.34,3,4,5,345,4,Loyal Customers
17320,100,3,1200.6200000000001,2,4,4,244,3.3333333333333335,Loyal Customers
17321,8,2,657.16,5,3,3,533,3.6666666666666665,Potential Loyalists
17323,15,7,906.52,4,5,3,453,4,Potential Loyalists
17324,17,4,986.48,4,4,4,444,4,Champions
17325,280,1,96.8,1,2,1,121,1.3333333333333333,Hibernating
17329,14,2,523.11,4,3,3,433,3.3333333333333335,Potential Loyalists
17330,22,2,363.9,4,3,2,432,3,Potential Loyalists
17331,123,1,175.2,2,2,1,221,1.6666666666666667,Hibernating
17333,85,1,494.25,2,2,3,223,2.3333333333333335,Hibernating
17334,302,2,307.02,1,3,2,132,2,Need Attention
17337,151,4,1981.06,2,4,4,244,3.3333333333333335,Loyal Customers
17338,17,8,6493.54,4,5,5,455,4.666666666666667,Champions
17339,94,2,243.36,2,3,1,231,2,Need Attention
17340,29,11,12353.29,4,5,5,455,4.666666666666667,Champions
17341,156,3,682.29,2,4,3,243,3,At Risk
17343,355,1,193.64,1,2,1,121,1.3333333333333333,Hibernating
17344,46,1,157.62,3,2,1,321,2,Need Attention
17345,15,4,519.6899999999999,4,4,3,443,3.6666666666666665,Potential Loyalists
17346,3,15,2622.88,5,5,5,555,5,Champions
17347,86,1,228.96,2,2,1,221,1.6666666666666667,Hibernating
17348,14,5,1156.6,4,4,4,444,4,Champions
17349,179,1,98.25,2,2,1,221,1.6666666666666667,Hibernating
17350,8,4,1281.32,5,4,4,544,4.333333333333333,Champions
17351,36,3,587.15,3,4,3,343,3.3333333333333335,Promising
17353,129,2,1740,2,3,4,234,3,At Risk
17354,50,1,1393.06,3,2,4,324,3,Promising
17356,311,1,178.22,1,2,1,121,1.3333333333333333,Hibernating
17357,24,2,384.39,4,3,2,432,3,Potential Loyalists
17358,303,2,360.81,1,3,2,132,2,Need Attention
17359,11,1,127.86,5,2,1,521,2.6666666666666665,New Customers
17360,17,3,568.24,4,4,3,443,3.6666666666666665,Potential Loyalists
17361,49,3,488.2,3,4,3,343,3.3333333333333335,Promising
17362,239,2,312.23,1,3,2,132,2,Need Attention
17364,0,11,4462.68,5,5,5,555,5,Champions
17365,12,8,4767.36,5,5,5,555,5,Champions
17367,238,1,167.55,1,2,1,121,1.3333333333333333,Hibernating
17368,23,8,1878.87,4,5,4,454,4.333333333333333,Champions
17370,72,4,446.18,2,4,2,242,2.6666666666666665,Need Attention
17371,17,3,418.4,4,4,2,442,3.3333333333333335,Potential Loyalists
17372,40,8,1337.18,3,5,4,354,4,Loyal Customers
17373,40,4,646.92,3,4,3,343,3.3333333333333335,Promising
17374,218,2,495.77,1,3,3,133,2.3333333333333335,At Risk
17375,199,3,400.1,1,4,2,142,2.3333333333333335,Need Attention
17376,70,2,203.2,3,3,1,331,2.3333333333333335,Need Attention
17377,23,20,4058.32,4,5,5,455,4.666666666666667,Champions
17379,11,1,389.71999999999997,5,2,2,522,3,New Customers
17381,8,29,20275.61,5,5,5,555,5,Champions
17382,65,1,65.4,3,2,1,321,2,Need Attention
17383,4,1,193.39000000000001,5,2,1,521,2.6666666666666665,New Customers
17384,19,2,336.4,4,3,2,432,3,Potential Loyalists
17385,14,1,256.11,4,2,2,422,2.6666666666666665,New Customers
17386,7,6,2686.42,5,5,5,555,5,Champions
17387,19,2,746.81,4,3,3,433,3.3333333333333335,Potential Loyalists
17388,77,4,1259.56,2,4,4,244,3.3333333333333335,Loyal Customers
17389,0,34,31833.68,5,5,5,555,5,Champions
17391,163,2,508.8,2,3,3,233,2.6666666666666665,At Risk
17392,306,2,417.27,1,3,2,132,2,Need Attention
17394,219,1,203.86999999999998,1,2,1,121,1.3333333333333333,Hibernating
17396,39,8,7330.8,3,5,5,355,4.333333333333333,Loyal Customers
17397,22,2,681.41,4,3,3,433,3.3333333333333335,Potential Loyalists
17398,114,3,653.38,2,4,3,243,3,At Risk
17400,126,5,2097.84,2,4,5,245,3.6666666666666665,Loyal Customers
17402,4,13,2633.85,5,5,5,555,5,Champions
17403,36,1,263.92,3,2,2,322,2.3333333333333335,Need Attention
17404,4,15,31906.82,5,5,5,555,5,Champions
17405,1,3,1031.41,5,4,4,544,4.333333333333333,Champions
17406,333,3,2184.42,1,4,5,145,3.3333333333333335,Loyal Customers
17408,163,1,32.65,2,2,1,221,1.6666666666666667,Hibernating
17409,184,2,771.85,1,3,3,133,2.3333333333333335,At Risk
17410,16,5,1214.72,4,4,4,444,4,Champions
17411,12,3,778.94,5,4,3,543,4,Potential Loyalists
17412,2,7,1258.06,5,5,4,554,4.666666666666667,Champions
17414,43,2,778,3,3,3,333,3,Promising
17415,79,1,507.84,2,2,3,223,2.3333333333333335,Hibernating
17416,29,7,6893.42,4,5,5,455,4.666666666666667,Champions
17418,42,2,463.46000000000004,3,3,2,332,2.6666666666666665,Need Attention
17419,11,12,4226.57,5,5,5,555,5,Champions
17420,50,3,598.83,3,4,3,343,3.3333333333333335,Promising
17422,16,6,1979.37,4,5,4,454,4.333333333333333,Champions
17423,46,2,698.41,3,3,3,333,3,Promising
17425,19,2,759.17,4,3,3,433,3.3333333333333335,Potential Loyalists
17426,8,6,5037.26,5,5,5,555,5,Champions
17427,71,1,100.8,3,2,1,321,2,Need Attention
17428,0,28,17256.85,5,5,5,555,5,Champions
17429,128,3,524.9200000000001,2,4,3,243,3,At Risk
17430,32,2,265.76,4,3,2,432,3,Potential Loyalists
17431,313,1,403.3,1,2,2,122,1.6666666666666667,Hibernating
17432,18,2,365.76,4,3,2,432,3,Potential Loyalists
17433,88,1,303.15999999999997,2,2,2,222,2,Hibernating
17434,2,7,2373.82,5,5,5,555,5,Champions
17436,1,2,216.29999999999998,5,3,1,531,3,Potential Loyalists
17438,253,1,388.45000000000005,1,2,2,122,1.6666666666666667,Hibernating
17440,156,3,186.42000000000002,2,4,1,241,2.3333333333333335,Need Attention
17442,36,6,2248.56,3,5,5,355,4.333333333333333,Loyal Customers
17443,219,1,534.24,1,2,3,123,2,Hibernating
17444,147,3,2940.04,2,4,5,245,3.6666666666666665,Loyal Customers
17446,176,2,120.9,2,3,1,231,2,Need Attention
17447,40,2,541.53,3,3,3,333,3,Promising
17449,2,7,2519.21,5,5,5,555,5,Champions
17450,8,46,194390.79,5,5,5,555,5,Champions
17451,1,7,1721.4,5,5,4,554,4.666666666666667,Champions
17453,17,2,486.71999999999997,4,3,2,432,3,Potential Loyalists
17454,192,4,517.53,1,4,3,143,2.6666666666666665,At Risk
17455,203,1,131.7,1,2,1,121,1.3333333333333333,Hibernating
17456,365,1,249.86,1,2,2,122,1.6666666666666667,Hibernating
17457,126,5,1737.7,2,4,4,244,3.3333333333333335,Loyal Customers
17458,15,1,316.5,4,2,2,422,2.6666666666666665,New Customers
17459,43,2,657.3,3,3,3,333,3,Promising
17460,94,6,622.4300000000001,2,5,3,253,3.3333333333333335,At Risk
17461,22,3,735.82,4,4,3,443,3.6666666666666665,Potential Loyalists
17462,60,2,675.69,3,3,3,333,3,Promising
17463,16,5,1875.86,4,4,4,444,4,Champions
17464,158,1,289.96000000000004,2,2,2,222,2,Hibernating
17466,10,2,763.28,5,3,3,533,3.6666666666666665,Potential Loyalists
17468,10,2,137,5,3,1,531,3,Potential Loyalists
17469,16,5,1870.97,4,4,4,444,4,Champions
17470,44,5,1125.07,3,4,4,344,3.6666666666666665,Loyal Customers
17472,191,3,697.54,1,4,3,143,2.6666666666666665,At Risk
17475,79,1,194.37,2,2,1,221,1.6666666666666667,Hibernating
17480,77,1,511.82,2,2,3,223,2.3333333333333335,Hibernating
17481,3,4,1255.59,5,4,4,544,4.333333333333333,Champions
17483,65,3,414.04,3,4,2,342,3,Need Attention
17486,261,1,396.87,1,2,2,122,1.6666666666666667,Hibernating
17489,58,2,376.64,3,3,2,332,2.6666666666666665,Need Attention
17490,0,7,2092.32,5,5,5,555,5,Champions
17491,1,10,3558.87,5,5,5,555,5,Champions
17492,248,1,374.57,1,2,2,122,1.6666666666666667,Hibernating
17495,7,2,497.56,5,3,3,533,3.6666666666666665,Potential Loyalists
17496,358,1,271.05,1,2,2,122,1.6666666666666667,Hibernating
17498,75,1,272.22,2,2,2,222,2,Hibernating
17499,289,1,622.88,1,2,3,123,2,Hibernating
17500,17,3,1138,4,4,4,444,4,Champions
17501,220,2,288.6,1,3,2,132,2,Need Attention
17502,9,4,689.1,5,4,3,543,4,Potential Loyalists
17503,2,2,558.96,5,3,3,533,3.6666666666666665,Potential Loyalists
17504,206,9,2997.0299999999997,1,5,5,155,3.6666666666666665,Loyal Customers
17505,161,2,1145.84,2,3,4,234,3,At Risk
17506,75,1,302.2,2,2,2,222,2,Hibernating
17507,261,2,605.58,1,3,3,133,2.3333333333333335,At Risk
17508,280,1,387.31,1,2,2,122,1.6666666666666667,Hibernating
17509,57,8,6083.64,3,5,5,355,4.333333333333333,Loyal Customers
17510,24,1,308.48,4,2,2,422,2.6666666666666665,New Customers
17511,2,31,91062.38,5,5,5,555,5,Champions
17512,28,10,2924.9900000000002,4,5,5,455,4.666666666666667,Champions
17513,72,1,513.2,2,2,3,223,2.3333333333333335,Hibernating
17514,128,1,208.65,2,2,1,221,1.6666666666666667,Hibernating
17515,31,4,639.02,4,4,3,443,3.6666666666666665,Potential Loyalists
